EquipID,License#,Year,Make,Model,Description,Dept,InServiceDate,InServiceCost,Estimated Replacement Year
80427,,2008,CARGO MATE,TRAILBLAZER,TRAILER - ENCLOSED - 9950 LB GVWR,SFD,20-Jun-08,$0.00,0
80428,47576D,2008,FORD,E450,MEDIC AID VAN NEW BODY,SFD,10-Jun-08,$0.00,0
80429,,2006,CLUBCAR,XRT 1550SE,UTILITY VEHICLE 4 WHEEL,SFD,29-Aug-08,$0.00,
80432,46610D,2009,FORD,F550,TRUCK - SERVICE BODY - CLASS 5,SFD,18-Nov-09,$109.50,
80433,46611D,2009,FORD,F550,TRUCK - SERVICE BODY - CLASS 5,SFD,09-Sep-09,$160.50,0
80475,48046D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,20-Oct-08,$24940.16,2018
80476,48059D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,07-Oct-08,$24173.46,2018
80477,48060D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,09-Sep-08,$23954.27,2018
80478,48388D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,09-Sep-08,$23975.66,2018
80479,48058D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,09-Sep-08,$23973.85,2018
80480,48061D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,30-Sep-08,$23776.36,2018
80605,,2005,JOHN DEERE,ZTRAK M665,"MOWER - 72"" ROTARY",DPR,01-Oct-05,$0.00,
80701,44912D,2003,DODGE,3500,PICKUP,DPR,20-Mar-07,$0.00,
80701,44912D,2003,DODGE,SPRINTER 3500,PICKUP,DPR,20-Mar-07,$0.00,
80703,,2007,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,DPR,25-Sep-07,$13262.72,
80802,,2008,JOHN DEERE,ZTRAK M665,"MOWER - 60"" ROTARY",DPR,26-May-09,$0.00,
80901,47192D,2008,FORD,F350,PICKUP - CREW CAB,DPR,10-Mar-09,$73145.00,
81025,57598D,2008,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,19-May-08,$24434.03,2018
81031,48052D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,22-Jul-08,$24280.77,2018
81045,48053D,2008,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,SPD,25-Jun-08,$24380.54,2018
81048,48028D,2008,TOYOTA,PRIUS - CONVERTED TO PLUGIN,SEDAN COMPACT HYBRID PLUG IN ELECTRIC,FAS,28-Apr-08,$30311.72,2018
81120,47851D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,27-Feb-08,$24485.72,2018
81185,47853D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,27-Feb-08,$24380.02,2018
81190,48051D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,19-May-08,$24410.79,2018
81194,48050D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,19-May-08,$24410.79,2018
81195,48049D,2008,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,SPD,16-Jun-08,$24509.18,2018
81206,48062D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,12-Jun-08,$24453.35,2018
81207,47857D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,27-Feb-08,$24966.67,2018
81210,47858D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,27-Feb-08,$25017.58,2018
81252,47860D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,28-Feb-08,$24939.80,2018
81275,47877D,2008,DODGE,MAGNUM,FULLSIZE STATION WAGON,SPL,28-Feb-08,$26151.04,2018
8139702,139702,1992,KAWASAKI,UNKNOWN,MOWER,DPR,01-Jan-92,$5500.00,
81456,48048D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,FAS,02-Jul-08,$25883.77,2018
81462,47722D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,11-Jun-08,$25305.54,2018
81463,47721D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,11-Jun-08,$25305.54,2018
81464,31526D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,02-Sep-08,$0.00,2018
8154,,1983,FORD,UNKNOWN,TRACTOR TRAINING,SPD,03-Jan-94,$20408.00,2004
81733,28022D,2000,POCOC,SHELL TRAILER,TRAILER - SHELL,DPR,24-Apr-00,$10229.00,0
8174466,,2000,KAWASAKI,KAF620-A6,UTILITY VEHICLE 4 WHEEL,DPR,28-Aug-07,$6000.00,
8182677,,2002,KAWASAKI,KAF620-E2,UTILITY VEHICLE 4 WHEEL,DPR,01-Jan-05,$24023.04,
8184006,,2003,PENTAMOTOR,TRACTOR,TRACTOR,DPR,20-Aug-08,$40376.33,2018
81870,47867D,2008,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,10-Mar-08,$24682.28,2018
81931,,2008,TORO,WORKMAN 4300,UTILITY VEHICLE 4 WHEEL,DPR,31-Oct-08,$40596.89,2016
8194061,,2005,KUBOTA,RTV900T6T2,UTILITY VEHICLE 4 WHEEL,DPR,30-Oct-06,$26945.40,
8194062,,2005,KUBOTA,RTV900T6T2,UTILITY VEHICLE 4 WHEEL,DPR,11-Nov-06,$6461.00,
81943,49683D,2008,CANADIAN ELECTRIC VEHICLES LTD,MIGHT E TRUCK JR,ELECTRIC TRUCK - PICKUP BOX,DPR,01-May-09,$37527.06,2017
81945,48390D,2008,E-RIDE,EXV-2,ELECTRIC TRUCK - 2 PSSGR,DPR,14-Aug-08,$39682.93,2016
8199476,,2003,GENIE,LIFT,AERIAL WORK PLATFORM - SELF PROPELLED,DPR,29-Apr-03,$0.00,
82018,78144D,2008,CHEVROLET,IMPALA,MIDSIZE SEDAN,SCL,22-Jul-08,$17824.29,2018
82337,54427D,2008,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,27-May-08,$24466.25,2018
82450,36097D,2002,FORD,E450,AIRPORTER VAN - WHEELCHAIR LIFT,DPR,24-Oct-02,$44000.00,2012
82458,37379D,2003,PETERBILT,330,TRUCK -  - CLASS 8,DPR,10-Jul-03,$104503.66,2015
82545,46709D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,01-Nov-07,$23887.76,2017
83005,47479D,2008,FREIGHTLINER,MT55,WALKIN VAN - CLASS 6,FAS,05-May-08,$150994.57,2020
83026,48171D,2008,FORD,E150,CARGO VAN - PAINTER,FAS,22-Jul-08,$29596.12,2018
83029,45833D,2008,FORD,F350,PICKUP - 4X4,DOIT,09-Nov-07,$33802.86,2017
83037,46718D,2008,INTERNATIONAL,4300 SBA HYBRID,TRUCK - HYBRID - CAR CARRIER - CLASS 7,FAS,02-Oct-07,$206354.28,2017
83053,59697D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,FAS,13-Jan-09,$30260.61,2019
83124,49146D,2008,DODGE,SPRINTER,PRISONER VAN - SPRINTER,SPD,20-Apr-09,$77031.41,2019
83129,39429D,1986,MANN BUS COMPANY,SL40102L,BUS - TRANSIT,SPD,07-Feb-07,$0.00,
83157,49483D,2008,CHEVROLET,UPLANDER,PASSENGER MINIVAN,SPD,23-Mar-09,$26167.62,2019
83189,50295D,2008,FORD,E450,CUTAWAY VAN - SWAT,SPD,01-Aug-09,$123191.26,2021
83198,49418D,2008,FORD,F350,PICKUP SERVICE BODY 4WD,SPD,07-Nov-08,$76133.53,2018
83215,48283D,2008,DODGE,SPRINTER,PRISONER VAN - SPRINTER,SPD,12-Mar-09,$77489.69,2019
83223,48262D,2008,FORD,RANGER,COMPACT PICKUP,FAS,25-Jul-08,$20367.84,2018
83250,46711D,2008,FORD,F350,PICKUP - ANIMAL CONTROL BODY,FAS,11-Oct-07,$69586.50,2017
83265,46728D,2008,FORD,F350,PICKUP - SERVICE BODY - CLASS 4,FAS,19-Oct-07,$38033.39,2019
83276,48286D,2008,FORD,F150,PICKUP,DPR,13-Oct-08,$25804.95,2018
83304,48280D,2008,FORD,F150,PICKUP,DPR,12-Nov-08,$26326.65,2018
83305,49407D,2008,FORD,F350,PICKUP - DUMPING FLATBED,DPR,14-Oct-08,$51416.22,2018
83306,46752D,2008,FORD,F550,TRUCK SEWER RODDER,SPU,07-Dec-07,$87780.40,2019
83339,48281D,2008,FORD,F150,PICKUP,DPR,20-Oct-08,$28415.83,2016
83342,49482D,2008,FORD,F350,PICKUP - DUMP BODY - DROP IN,DPR,28-Jan-09,$48564.81,2019
83362,46748D,2008,GMC,W5500HD,TRUCK - MOVING - CLASS 6,DPR,13-Nov-07,$71334.95,2017
83365,48181D,2008,FORD,ECONOLINE,PASSENGER VAN,DPR,05-Jun-08,$24163.24,2018
83366,48263D,2008,FORD,ECONOLINE,PASSENGER VAN,DPR,21-Aug-08,$27539.85,2018
83376,48193D,2008,FORD,F150,PICKUP,DPR,18-Aug-08,$23902.85,2018
83377,49140D,2008,FORD,F250,PICKUP - DUMPING FLATBED,DPR,15-Aug-08,$50883.94,2018
83384,48396D,2008,FORD,E350,CARGO VAN,DPR,18-Aug-08,$35751.01,2018
83386,48282D,2008,FORD,F250,PICKUP,DPR,29-Sep-08,$34865.24,2018
83387,48277D,2008,FORD,F250,PICKUP - CREW CAB,DPR,20-Oct-08,$38484.13,2016
83389,48172D,2008,FORD,E350,CARGO VAN,DPR,28-Jul-08,$28685.08,2018
83390,48275D,2008,FORD,F250,PICKUP,DPR,12-Nov-08,$34430.08,2018
83392,48398D,2008,FORD,F350,PICKUP - WITH LIFTGATE,DPR,31-Dec-08,$36099.07,2018
83399,48272D,2008,FORD,F150,PICKUP,DPR,13-Oct-08,$23567.80,2018
83422,49411D,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SPU,18-Dec-08,$25930.48,2018
83428,48198D,2008,FORD,RANGER,COMPACT PICKUP,DPR,15-Oct-08,$19502.28,2018
83429,48386D,2008,FORD,F150,PICKUP,DPR,16-Sep-08,$25181.32,2018
83430,48274D,2008,FORD,F150,PICKUP,DPR,08-Sep-08,$24882.74,2018
83431,48192D,2008,FORD,F150,PICKUP - DUMPING FLATBED,DPR,19-Aug-08,$36444.28,2018
83433,48284D,2008,FORD,F150,PICKUP,DPR,05-Nov-08,$25038.38,2018
83456,48037D,2008,CHEVROLET,COLORADO 4X4,PICKUP COMPACT 4X4,SPU,20-Jun-08,$26454.17,2018
83458,49147D,2008,FORD,F150,PICKUP - CREW CAB,DPR,05-Dec-08,$30657.14,2018
83459,49408D,2008,FORD,E350,CUTAWAY VAN,SPU,01-Jul-09,$42320.74,2021
83460,48040D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,03-Jun-08,$24822.92,2018
83472,48267D,2008,FORD,F350,PICKUP,SPU,04-Dec-08,$41396.55,2018
83488,45812D,2008,FORD,F350,PICKUP - DUMPING FLATBED,SPU,18-Jul-07,$52729.53,2017
83504,48180D,2008,FORD,RANGER,COMPACT PICKUP,SDOT,25-Jun-08,$21196.14,2018
83505,48197D,2008,FORD,RANGER,COMPACT PICKUP,SDOT,30-Jul-08,$17997.50,2018
83508,48195D,2008,FORD,RANGER,COMPACT PICKUP,SDOT,16-Sep-08,$18638.66,2018
83534,49155D,2008,FORD,F350,PICKUP - SERVICE BODY,SDOT,10-Sep-08,$47942.05,2018
83571,49136D,2008,FORD,E350,CARGO VAN,SPU,08-Oct-08,$43659.02,2018
83572,45229D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,19-Jun-07,$27864.62,2017
83586,44379D,2008,FORD,F250,PICKUP,SDOT,30-Mar-07,$29876.17,2015
83588,48264D,2008,FORD,F250,PICKUP - CREW CAB,SDOT,07-Oct-08,$43949.63,2016
83589,48266D,2008,FORD,F250,PICKUP - CREW CAB,SDOT,07-Oct-08,$44241.39,2016
83595,46737D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SDOT,07-Nov-07,$30060.90,2017
83596,48400D,2008,FORD,F350,PICKUP - FLATBED,SPU,04-Sep-08,$63193.52,2018
83599,48039D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SDOT,04-Jun-08,$23421.39,2018
83602,48041D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,03-Jul-08,$27836.34,2018
83603,45246D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,13-Jun-07,$27382.71,2017
83604,57714D,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SPU,19-Dec-08,$26437.57,2018
83647,49148D,2008,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SDOT,21-Aug-08,$70584.39,2018
83653,45898D,2008,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,22-Aug-07,$71326.55,2022
83656,49401D,2008,FORD,F450,PICKUP - DUMP BODY - CLASS 4,DPR,25-Sep-08,$55143.19,2018
83661,45288D,2008,FORD,F250,PICKUP - DUMP BODY,SDOT,10-Sep-07,$38749.72,2015
83670,45832D,2008,FORD,F350,PICKUP DUMPING FLATBED PLOW 4X4,SDOT,03-Jan-08,$69680.36,2016
83682,45897D,2008,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SDOT,10-Sep-07,$61242.45,2017
83697,45801D,2008,FORD,F250,PICKUP - CREW CAB,SDOT,27-Dec-07,$33469.75,2015
83700,47450D,2008,FORD,F550,TRUCK - CHIP DUMP - CLASS 5,SDOT,01-Mar-08,$75894.69,2020
83716,48380D,2008,FORD,F550,TRUCK - SIDE DUMP - CRANE - CLASS 5,SDOT,06-Aug-08,$82255.32,2020
83750,48271D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SFD,05-Nov-08,$42251.03,2018
83751,48381D,2008,FORD,ECONOLINE,PASSENGER VAN,SFD,30-Oct-08,$37600.81,2018
83785,46710D,2008,CHEVROLET,COLORADO,PICKUP COMPACT CREW CAB,SFD,29-Nov-07,$28219.41,2017
83792,44902D,2008,FORD,F350,PICKUP,DPR,01-Aug-07,$34033.69,2017
83794,48194D,2008,FORD,RANGER,COMPACT PICKUP,DPR,03-Sep-08,$18771.89,2018
83800,48279D,2008,FORD,F250,PICKUP,DPR,20-Oct-08,$33404.53,2018
83801,46755D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,DPR,22-Jan-08,$26141.91,2018
83806,48383D,2008,FORD,F150,PICKUP,DPR,04-Dec-08,$22977.17,2018
83836,48394D,2008,FORD,F250,PICKUP,DPR,18-Aug-10,$28981.36,2020
83837,48382D,2008,FORD,F250,PICKUP,DPR,08-Oct-08,$37607.10,2018
83842,45869D,2008,FORD,F250,PICKUP - CREW CAB,DPR,04-Mar-08,$35575.24,2018
83846,45896D,2008,FORD,RANGER,COMPACT PICKUP,DPR,26-Dec-07,$21512.94,2017
83848,48268D,2008,FORD,F150,PICKUP,DPR,15-Oct-08,$28294.90,2018
83850,47454D,2008,FORD,E350,CUTAWAY VAN - SPARTAN BODY,DPR,02-Jul-08,$44753.45,2018
83857,47451D,2008,FORD,E350,CUTAWAY VAN - SPARTAN BODY,DPR,23-Jul-08,$45977.29,2018
83858,47455D,2008,FORD,E350,CUTAWAY VAN - SPARTAN BODY,DPR,28-Jul-08,$46623.21,2018
83860,48285D,2008,FORD,F150,PICKUP,DPR,29-Sep-08,$27234.77,2018
83867,47452D,2008,FORD,E350,CUTAWAY VAN - SPARTAN BODY,DPR,28-Jul-08,$48141.48,2018
83875,48199D,2008,FORD,RANGER,COMPACT PICKUP,DPR,04-Sep-08,$17379.44,2018
83876,48278D,2008,FORD,F250,PICKUP - DUMPING FLATBED,DPR,12-Nov-08,$45208.36,2018
83877,49406D,2008,FORD,F550,TRUCK - FLATBED - CRANE - CLASS 5,DPR,20-Oct-08,$81360.52,2020
83888,48273D,2008,FORD,F150,PICKUP,DPR,15-Sep-08,$26364.26,2018
83890,48174D,2008,FORD,F150,PICKUP,DPR,16-Sep-08,$23562.72,2018
83896,49138D,2008,FORD,F550,TRUCK - SERVICE BODY - CLASS 5,DPR,26-Nov-08,$67502.99,2020
83904,45836D,2008,FORD,F350,PICKUP,DPR,17-Dec-07,$33173.48,2017
83906,45844D,2008,FORD,F350,PICKUP,DPR,04-Sep-07,$30173.26,2017
83909,48182D,2008,FORD,ECONOLINE,PASSENGER VAN,DPR,06-Jun-08,$24186.08,2018
83912,48252D,2008,FORD,ECONOLINE,PASSENGER VAN,DPR,21-Jul-08,$24280.00,2018
83917,46726D,2008,FORD,F150,PICKUP,DPR,04-Feb-08,$28819.07,2018
83918,48042D,2008,FORD,ECONOLINE,PASSENGER VAN,DPR,12-May-08,$24156.02,2018
83920,44398D,2008,FORD,F250,PICKUP,DPR,03-Apr-07,$25994.42,2017
83934,48397D,2008,FORD,F350,PICKUP,DPR,25-Sep-08,$36756.18,2018
83941,48387D,2008,FORD,F150,PICKUP,DPR,24-Oct-08,$29249.86,2016
83956,44400D,2008,FORD,F250,PICKUP,DPR,12-Apr-07,$29448.88,2017
83959,44399D,2008,FORD,F250,PICKUP - CREW CAB,DPR,10-Apr-07,$33710.11,2017
83963,48395D,2008,FORD,F250,PICKUP - CREW CAB,DPR,30-Dec-08,$38094.26,2018
83964,47453D,2008,FORD,E350,CUTAWAY VAN - SPARTAN BODY,DPR,28-Jul-08,$46468.71,2018
83968,47881D,2008,FORD,E350,CUTAWAY VAN - SPARTAN BODY,DPR,31-Dec-08,$50707.86,2018
83976,46725D,2008,FORD,F150,PICKUP,DPR,11-Feb-08,$29123.57,2018
84106,49189D,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SCL,15-Jan-09,$23001.43,2018
84107,49195D,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SCL,10-Feb-09,$17736.84,2018
84109,49194D,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SCL,01-Dec-08,$17736.84,2018
84135,50363D,2008,FORD,F350,PICKUP - CREW CAB,SCL,04-Sep-08,$39751.00,2018
84176,48276D,2008,FORD,F350,PICKUP - SERVICE BODY - 4X4,FAS,28-Jul-08,$55842.47,2016
84200,48162D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,08-Sep-08,$39070.49,2018
84230,48149D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,04-Sep-08,$36326.08,2018
84239,48150D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,04-Sep-08,$37166.37,2018
84245,57823D,2008,FORD,F250,PICKUP,SCL,28-Oct-08,$37019.37,2018
84249,55995D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,04-Sep-08,$36239.99,2018
84258,48155D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,14-Aug-08,$36420.14,2018
84259,48145D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,27-Aug-08,$38096.81,2018
84262,48164D,2008,FORD,F250,PICKUP,SCL,29-Oct-08,$38386.90,2018
84310,48165D,2008,FORD,F350,PICKUP - CREW CAB,SCL,15-Dec-08,$52683.62,2018
84314,45260D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,19-Jun-07,$27723.53,2017
84324,49193D,2008,CHEVROLET,UPLANDER,CARGO MINIVAN,SCL,05-May-09,$17736.84,2018
84327,48166D,2008,FORD,F250,PICKUP,SCL,10-Oct-08,$0.00,2018
84343,48152D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,11-Jul-08,$0.00,2018
84344,48154D,2008,CHEVROLET,COLORADO,COMPACT PICKUP - CREW CAB - 2WD,SCL,28-Jul-08,$22649.00,2018
84346,48146D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,29-Jul-08,$24307.56,2018
84347,48153D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SCL,11-Jul-08,$0.00,2018
84422,48300D,2008,FORD,F250,PICKUP,SCL,15-Oct-08,$0.00,2018
84423,31524D,2008,FORD,F150,PICKUP,SCL,03-Oct-08,$22909.91,2018
84425,48167D,2008,FORD,F350,PICKUP - FLATBED,SCL,07-May-09,$71909.56,2018
84429,46245D,2008,FORD,F350,PICKUP - 4X4,SCL,03-Nov-06,$0.00,2018
84453,48168D,2008,FORD,F350,PICKUP - SERVICE BODY,SCL,12-Jan-09,$0.00,2018
84469,48169D,2008,FORD,F350,PICKUP,SCL,22-Jan-09,$0.00,2018
84480,48170D,2008,FORD,F250,PICKUP - CREW CAB - 4X4,SCL,03-Sep-08,$38124.39,2018
84495,48296D,2008,FORD,F450,PICKUP - FLATBED - CLASS 4,SCL,30-Dec-08,$0.00,2018
84505,47482D,2008,FREIGHTLINER,MT45,WALK IN VAN  - 14000 GVWR,SPU,22-May-08,$115013.56,2020
84513,45259D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,02-Jul-07,$27678.23,2017
84517,45255D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPU,11-Jun-07,$25539.18,2017
84520,48034D,2008,DODGE,SPRINTER,CARGO VAN - SPRINTER,SPU,01-Aug-08,$71722.92,2018
84522,47891D,2008,FORD,F550,TRUCK - FLATBED - CRANE - CLASS 5,SPU,20-May-08,$95116.08,2020
84525,45263D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,12-Jun-07,$27636.41,2017
84526,45256D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,11-Jun-07,$27228.45,2017
84527,48173D,2008,FORD,E350,VAN CARGO,SPU,31-Jul-08,$42970.80,2018
84533,47448D,2008,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,01-Feb-09,$47572.41,2019
84545,48036D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,15-May-08,$25476.91,2018
84546,45275D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPU,08-Jun-07,$26012.19,2017
84552,48177D,2008,FORD,RANGER,COMPACT PICKUP,SPU,08-Sep-08,$24256.85,2018
84553,48035D,2008,CHEVROLET,COLORADO 4X4,PICKUP COMPACT - 4X4,SPU,25-Sep-08,$25242.52,2018
84560,45834D,2008,FORD,F350,PICKUP - FLATBED - 4X4,SPU,05-Mar-08,$49953.07,2018
84564,48178D,2008,FORD,RANGER,COMPACT PICKUP,SPU,08-Sep-08,$23956.78,2018
84566,45254D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPU,08-Jun-07,$26001.73,2017
84581,48176D,2008,FORD,RANGER,COMPACT PICKUP,SPU,08-Sep-08,$24547.57,2018
84586,45253D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPU,08-Jun-07,$26034.37,2017
84593,48379D,2008,FORD,F350,PICKUP - SERVICE BODY,SPU,01-Aug-08,$48133.47,2018
84609,48196D,2008,FORD,RANGER,COMPACT PICKUP,SPU,08-Sep-08,$24053.94,2018
84615,45258D,2008,FORD,ESCAPE HYBRID,SUV COMPACT - HYBRID,SPU,08-Jun-07,$26113.20,2017
84618,48200D,2008,FORD,RANGER,PICKUP COMPACT,SPU,06-Oct-08,$21424.22,2018
84621,57715D,2008,FORD,F350,PICKUP - CREW CAB - 4X4,SPU,08-Sep-08,$46381.36,2018
84623,45837D,2008,FORD,F250,PICKUP,SPU,22-Jan-08,$28063.97,2018
84642,45809D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPU,19-Jun-07,$27691.89,2017
84651,47446D,2008,FORD,F350,PICKUP - SERVICE BODY - 4X4,SPU,20-Aug-08,$66578.64,2016
84656,48183D,2008,FORD,F250,PICKUP - SERVICE BODY,SPU,20-Jun-08,$38561.12,2018
84660,47449D,2008,FORD,F250,PICKUP - 4X4,SPU,31-Mar-08,$34904.05,2018
84675,51370D,2008,FORD,F550,TRUCK - FLATBED - WELDER - CRANE,SPU,10-Dec-09,$0.00,2021
84679,49415D,2008,TOYOTA,HIGHLANDER,MIDSIZE SUV - HYBRID,SPU,12-Dec-08,$40196.49,2018
84680,46719D,2008,FORD,F250,PICKUP - 4X4,SPU,29-Nov-07,$32840.04,2017
84682,29239D,2000,FORD,F250,PICKUP - SERVICE BODY - 4X4,SPD,06-Apr-00,$37471.82,2004
84683,51352D,2008,FORD,F450,PICKUP - DUMPING FLATBED - CRANE,SPU,01-Nov-09,$0.00,2019
84684,50689D,2008,FORD,F450,PICKUP - DUMPING FLATBED - CLASS 4,SPU,01-Nov-09,$0.00,2019
84685,50688D,2008,FORD,F450,PICKUP - DUMPING FLATBED - CLASS 4,SPU,01-Nov-09,$0.00,2019
84686,51351D,2008,FORD,F450,PICKUP - DUMPING FLATBED - CLASS 4,SPU,01-Nov-09,$0.00,2019
84699,47445D,2008,FORD,F350,PICKUP - SERVICE BODY - 4X4,SPU,25-Apr-08,$65476.36,2018
84704,48057D,2008,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,06-Aug-08,$27924.60,2018
84720,56101D,2008,FORD,F250,PICKUP - CREW CAB,SDOT,28-Sep-07,$35654.31,2015
84721,46640D,2008,FORD,F250,PICKUP CREW CAB 2WD,SDOT,01-Oct-07,$35639.93,2015
84722,45835D,2008,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SDOT,26-Oct-07,$61335.13,2017
84723,44968D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,13-Aug-07,$29426.64,2017
84724,44969D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,13-Aug-07,$29621.55,2017
84725,44970D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,13-Aug-07,$29282.04,2017
84726,45234D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPL,22-Jun-07,$26237.36,2017
84727,44967D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,29-Oct-07,$29281.64,2017
84728,44971D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,22-Aug-07,$29469.70,2017
84729,44972D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,19-Sep-07,$28963.27,2017
84730,44973D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,27-Aug-07,$29164.50,2017
84731,44974D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,01-Sep-07,$29096.55,2017
84732,45225D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,24-Sep-07,$29165.73,2017
84733,45218D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,24-Sep-07,$28946.09,2017
84734,45224D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,28-Sep-07,$29005.30,2017
84735,45223D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,02-Oct-07,$28911.11,2017
84736,45222D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,01-Oct-07,$28987.57,2017
84737,45221D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,01-Oct-07,$28936.20,2017
84738,56136D,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,DPD,02-Oct-07,$29057.12,2017
